1638.973530,5835.947371
1678.903826,5772.919042
1757.584478,5755.583057
1795.204123,5746.131711
1805.371281,5738.925739
1807.675911,5736.959012
1850.324866,5720.897686
1870.464493,5664.775759
1924.292121,5646.221594
1939.383015,5624.047331
1939.858439,5618.231291
1962.997599,5606.755779
1978.944291,5589.567063
2050.463126,5581.069591
2063.029697,5554.674483
2137.733926,5542.841856
2215.862927,5528.782405
2265.866041,5382.424766
2352.732749,5376.057601
2397.693860,5327.627073
2418.270204,5325.525537
2454.983013,5284.770919
2511.766395,5262.941092
2561.268569,5252.203407
2564.192610,5215.992323
2589.066887,5206.138810
2647.201409,5185.649244
2653.589087,5181.206243
2974.719115,5140.445031
2990.515683,5066.967103
2999.299429,5031.805253
3012.608104,5026.183602
3029.783742,5015.600169
3034.030755,4980.064058
3035.193651,4970.655678
3045.874314,4969.774948
3045.919045,4852.155782
3057.858403,4839.978799
3066.590298,4816.076454
3105.484188,4788.343659
3121.310342,4634.359718
3130.334398,4626.898307
3163.003287,4623.368798
3164.658606,4614.150754
3166.947420,4609.343221
3198.959371,4608.781784
3203.601301,4585.218593
3206.565491,4564.835220
3590.420682,4258.983932
3633.367517,4211.139953
3691.361604,4164.774667
3802.115510,4160.387429
3829.942437,4149.122659
3851.081085,4132.717864
3861.616125,4091.411862
3883.826301,4067.383341
3899.600010,4063.674871
3933.064259,4056.796218
3942.817931,4056.074556
3943.817904,4013.253806
3962.969074,3959.580245
